,Gender,CohortAge,Comorbidity,Age,AllCauseWithAllCancersIncluded,AllCauseExcludingPancCancers
2181,Female,88,Low,99,0.730815159,0.729832261
2182,Female,88,Low,100,0.399402744,0.398419845
2183,Female,88,Moderate,88,0.11442695,0.113444052
2184,Female,88,Moderate,89,0.152146941,0.151164043
2185,Female,88,Moderate,90,0.151981789,0.15099889
2186,Female,88,Moderate,91,0.179475159,0.178492261
2187,Female,88,Moderate,92,0.223795715,0.222812816
2188,Female,88,Moderate,93,0.23031306,0.229330162
2189,Female,88,Moderate,94,0.232220693,0.231237795
2190,Female,88,Moderate,95,0.284389866,0.283406968
2191,Female,88,Moderate,96,0.345801221,0.344818322
2192,Female,88,Moderate,97,0.406846667,0.405863769
2193,Female,88,Moderate,98,0.433703405,0.432720507
2194,Female,88,Moderate,99,0.252738662,0.251755763
2195,Female,88,Moderate,100,0.399402744,0.398419845
2196,Female,88,Severe,88,0.198518527,0.197535629
2197,Female,88,Severe,89,0.206585558,0.20560266
2198,Female,88,Severe,90,0.2288689,0.227886002
2199,Female,88,Severe,91,0.252562358,0.25157946
2200,Female,88,Severe,92,0.268859127,0.267876229
2201,Female,88,Severe,93,0.297014736,0.296031837
2202,Female,88,Severe,94,0.323775279,0.322792381
2203,Female,88,Severe,95,0.374780362,0.373797464
2204,Female,88,Severe,96,0.345812615,0.344829717
2205,Female,88,Severe,97,0.373266131,0.372283233
2206,Female,88,Severe,98,0.404101668,0.40311877
2207,Female,88,Severe,99,0.618736781,0.617753882
2208,Female,88,Severe,100,0.375820638,0.37483774
2209,Female,89,No,89,0.078823072,0.077840174
2210,Female,89,No,90,0.102793577,0.101810679
2211,Female,89,No,91,0.118744643,0.117761745
2212,Female,89,No,92,0.146658102,0.145675204
2213,Female,89,No,93,0.156167641,0.155184743
2214,Female,89,No,94,0.185916867,0.184933968
2215,Female,89,No,95,0.246483437,0.245500538
2216,Female,89,No,96,0.26386175,0.262878852
2217,Female,89,No,97,0.305912959,0.304930061
2218,Female,89,No,98,0.348609777,0.347626879
2219,Female,89,No,99,0.350467612,0.349484714
2220,Female,89,No,100,0.290891103,0.289908204
2221,Female,89,Low,89,0.09726732,0.096284422
2222,Female,89,Low,90,0.108106438,0.107123539
2223,Female,89,Low,91,0.125926735,0.124943837
2224,Female,89,Low,92,0.21520351,0.214220612
2225,Female,89,Low,93,0.163056107,0.162073209
2226,Female,89,Low,94,0.124738215,0.123755317
2227,Female,89,Low,95,0.226088564,0.225105665
2228,Female,89,Low,96,0.273691314,0.272708416
2229,Female,89,Low,97,0.370075935,0.369093037
2230,Female,89,Low,98,0.358444633,0.357461734
2231,Female,89,Low,99,0.661741652,0.660758754
2232,Female,89,Low,100,0.265686844,0.264703946
2233,Female,89,Moderate,89,0.132049059,0.131066161
2234,Female,89,Moderate,90,0.150608262,0.149625364
2235,Female,89,Moderate,91,0.184088592,0.183105694
2236,Female,89,Moderate,92,0.203310471,0.202327573
2237,Female,89,Moderate,93,0.241425209,0.240442311
2238,Female,89,Moderate,94,0.246412817,0.245429919
2239,Female,89,Moderate,95,0.252990826,0.252007928
2240,Female,89,Moderate,96,0.28986548,0.288882582
2241,Female,89,Moderate,97,0.317011695,0.316028797
2242,Female,89,Moderate,98,0.439966071,0.438983172
2243,Female,89,Moderate,99,0.424311681,0.423328783
2244,Female,89,Moderate,100,0.330963114,0.329980216
2245,Female,89,Severe,89,0.224306792,0.223323893
2246,Female,89,Severe,90,0.231802811,0.230819913
2247,Female,89,Severe,91,0.259033853,0.258050954
2248,Female,89,Severe,92,0.262075711,0.261092813
2249,Female,89,Severe,93,0.289395643,0.288412745
2250,Female,89,Severe,94,0.341583633,0.340600734
2251,Female,89,Severe,95,0.376718315,0.375735416
2252,Female,89,Severe,96,0.386743863,0.385760965
2253,Female,89,Severe,97,0.424629337,0.423646438
2254,Female,89,Severe,98,0.434566717,0.433583819
2255,Female,89,Severe,99,0.387836151,0.386853253
2256,Female,89,Severe,100,0.289638361,0.288655462
2257,Female,90,No,90,0.09326357,0.092280672
2258,Female,90,No,91,0.115234665,0.114251766
2259,Female,90,No,92,0.137373952,0.136391054
2260,Female,90,No,93,0.150594046,0.149611148
2261,Female,90,No,94,0.174588993,0.173606094
2262,Female,90,No,95,0.230876498,0.2298936
2263,Female,90,No,96,0.252476928,0.251494029
2264,Female,90,No,97,0.296041855,0.295058956
2265,Female,90,No,98,0.343546822,0.342563923
2266,Female,90,No,99,0.360438601,0.359455703
2267,Female,90,No,100,0.368816004,0.367833106
2268,Female,90,Low,90,0.128344577,0.127361679
2269,Female,90,Low,91,0.122764263,0.121781365
2270,Female,90,Low,92,0.14788671,0.146903812
2271,Female,90,Low,93,0.143706078,0.14272318
2272,Female,90,Low,94,0.208610916,0.207628017
2273,Female,90,Low,95,0.232709784,0.231726886
2274,Female,90,Low,96,0.247856147,0.246873248
2275,Female,90,Low,97,0.285910601,0.284927702
2276,Female,90,Low,98,0.392675656,0.391692758
2277,Female,90,Low,99,0.508871146,0.507888248
2278,Female,90,Low,100,0.196693973,0.195711074
2279,Female,90,Moderate,90,0.133486422,0.132503524
2280,Female,90,Moderate,91,0.158641792,0.157658894
2281,Female,90,Moderate,92,0.20444729,0.203464391
2282,Female,90,Moderate,93,0.221967148,0.22098425
2283,Female,90,Moderate,94,0.236963335,0.235980437
2284,Female,90,Moderate,95,0.252789844,0.251806946
2285,Female,90,Moderate,96,0.333269147,0.332286249
2286,Female,90,Moderate,97,0.338032998,0.3370501
2287,Female,90,Moderate,98,0.35352473,0.352541832
2288,Female,90,Moderate,99,0.413680264,0.412697366
2289,Female,90,Moderate,100,0.357448365,0.356465467
2290,Female,90,Severe,90,0.238444802,0.237461904
2291,Female,90,Severe,91,0.256890608,0.25590771
2292,Female,90,Severe,92,0.264365873,0.263382975
2293,Female,90,Severe,93,0.281160068,0.280177169
2294,Female,90,Severe,94,0.32141197,0.320429072
2295,Female,90,Severe,95,0.350205785,0.349222887
2296,Female,90,Severe,96,0.310604156,0.309621258
2297,Female,90,Severe,97,0.427408293,0.426425395
2298,Female,90,Severe,98,0.446124414,0.445141515
2299,Female,90,Severe,99,0.427864619,0.426881721
2300,Female,90,Severe,100,0.32720991,0.326227012
2301,Male,66,No,66,0.014046647,0.013637742
2302,Male,66,No,67,0.016489669,0.016047403
2303,Male,66,No,68,0.019280352,0.01880279
2304,Male,66,No,69,0.020784111,0.020290363
2305,Male,66,No,70,0.024004487,0.023465478
2306,Male,66,No,71,0.027930705,0.027382466
2307,Male,66,No,72,0.029038428,0.028432074
2308,Male,66,No,73,0.037407991,0.036774758
2309,Male,66,No,74,0.040763128,0.040095991
2310,Male,66,No,75,0.044202063,0.043516797
2311,Male,66,No,76,0.048107356,0.047361914
2312,Male,66,No,77,0.050431861,0.049645027
2313,Male,66,No,78,0.055084524,0.05426152
2314,Male,66,No,79,0.088857779,0.088016058
2315,Male,66,No,80,0.096527152,0.095642549
2316,Male,66,No,81,0.10526094,0.104315701
2317,Male,66,No,82,0.114697422,0.113731655
2318,Male,66,No,83,0.124816675,0.123830792
2319,Male,66,No,84,0.135889269,0.134876544
2320,Male,66,No,85,0.151379303,0.150298625
2321,Male,66,No,86,0.163295963,0.162215285
2322,Male,66,No,87,0.176266619,0.175185941
2323,Male,66,No,88,0.190368585,0.189287907
2324,Male,66,No,89,0.205683798,0.20460312
2325,Male,66,No,90,0.222294849,0.221214171
2326,Male,66,No,91,0.240288056,0.239207377
2327,Male,66,No,92,0.259749292,0.258668613
2328,Male,66,No,93,0.280769602,0.279688924
2329,Male,66,No,94,0.303433037,0.302352358
2330,Male,66,No,95,0.327831069,0.326750391
2331,Male,66,No,96,0.35404715,0.352966471
2332,Male,66,No,97,0.382164308,0.38108363
2333,Male,66,No,98,0.412263553,0.411182874
2334,Male,66,No,99,0.444418742,0.443338063
2335,Male,66,No,100,0.478699603,0.477618925
2336,Male,66,Low,66,0.019285447,0.018876542
2337,Male,66,Low,67,0.023493571,0.023051305
2338,Male,66,Low,68,0.024284657,0.023807095
2339,Male,66,Low,69,0.022163429,0.021669681
2340,Male,66,Low,70,0.03278831,0.032249301
2341,Male,66,Low,71,0.028762274,0.028214035
2342,Male,66,Low,72,0.044754083,0.044147729
2343,Male,66,Low,73,0.043908174,0.043274941
2344,Male,66,Low,74,0.055017134,0.054349996
2345,Male,66,Low,75,0.05590164,0.055216374
2346,Male,66,Low,76,0.04966035,0.048914909
2347,Male,66,Low,77,0.050307992,0.049521157
2348,Male,66,Low,78,0.078643937,0.077820933
2349,Male,66,Low,79,0.088857779,0.088016058
2350,Male,66,Low,80,0.096527152,0.095642549
2351,Male,66,Low,81,0.10526094,0.104315701
2352,Male,66,Low,82,0.114697422,0.113731655
2353,Male,66,Low,83,0.124816675,0.123830792
2354,Male,66,Low,84,0.135889269,0.134876544
2355,Male,66,Low,85,0.151379303,0.150298625
2356,Male,66,Low,86,0.163295963,0.162215285
2357,Male,66,Low,87,0.176266619,0.175185941
2358,Male,66,Low,88,0.190368585,0.189287907
2359,Male,66,Low,89,0.205683798,0.20460312
2360,Male,66,Low,90,0.222294849,0.221214171
2361,Male,66,Low,91,0.240288056,0.239207377
2362,Male,66,Low,92,0.259749292,0.258668613
2363,Male,66,Low,93,0.280769602,0.279688924
2364,Male,66,Low,94,0.303433037,0.302352358
2365,Male,66,Low,95,0.327831069,0.326750391
2366,Male,66,Low,96,0.35404715,0.352966471
2367,Male,66,Low,97,0.382164308,0.38108363
2368,Male,66,Low,98,0.412263553,0.411182874
2369,Male,66,Low,99,0.444418742,0.443338063
2370,Male,66,Low,100,0.478699603,0.477618925
2371,Male,66,Moderate,66,0.021271801,0.020862897
2372,Male,66,Moderate,67,0.02550268,0.025060414
2373,Male,66,Moderate,68,0.02581338,0.025335817
2374,Male,66,Moderate,69,0.032652846,0.032159099
2375,Male,66,Moderate,70,0.038645798,0.038106789
2376,Male,66,Moderate,71,0.044853236,0.044304997
2377,Male,66,Moderate,72,0.056503467,0.055897113
2378,Male,66,Moderate,73,0.060585755,0.059952522
2379,Male,66,Moderate,74,0.062025465,0.061358328
2380,Male,66,Moderate,75,0.07755191,0.076866643
2381,Male,66,Moderate,76,0.07093059,0.070185149
2382,Male,66,Moderate,77,0.07939673,0.078609896
2383,Male,66,Moderate,78,0.107924337,0.107101332
2384,Male,66,Moderate,79,0.088857779,0.088016058
2385,Male,66,Moderate,80,0.096527152,0.095642549
2386,Male,66,Moderate,81,0.10526094,0.104315701
2387,Male,66,Moderate,82,0.114697422,0.113731655
2388,Male,66,Moderate,83,0.124816675,0.123830792
2389,Male,66,Moderate,84,0.135889269,0.134876544
2390,Male,66,Moderate,85,0.151379303,0.150298625
2391,Male,66,Moderate,86,0.163295963,0.162215285
2392,Male,66,Moderate,87,0.176266619,0.175185941
2393,Male,66,Moderate,88,0.190368585,0.189287907
2394,Male,66,Moderate,89,0.205683798,0.20460312
2395,Male,66,Moderate,90,0.222294849,0.221214171
2396,Male,66,Moderate,91,0.240288056,0.239207377
2397,Male,66,Moderate,92,0.259749292,0.258668613
2398,Male,66,Moderate,93,0.280769602,0.279688924
2399,Male,66,Moderate,94,0.303433037,0.302352358
2400,Male,66,Moderate,95,0.327831069,0.326750391
2401,Male,66,Moderate,96,0.35404715,0.352966471
2402,Male,66,Moderate,97,0.382164308,0.38108363
2403,Male,66,Moderate,98,0.412263553,0.411182874
2404,Male,66,Moderate,99,0.444418742,0.443338063
2405,Male,66,Moderate,100,0.478699603,0.477618925
2406,Male,66,Severe,66,0.065482901,0.065073996
2407,Male,66,Severe,67,0.065533377,0.065091111
2408,Male,66,Severe,68,0.06561292,0.065135357
2409,Male,66,Severe,69,0.078137543,0.077643795
2410,Male,66,Severe,70,0.072701103,0.072162094
2411,Male,66,Severe,71,0.084458159,0.083909921
2412,Male,66,Severe,72,0.093605785,0.092999432
2413,Male,66,Severe,73,0.084555265,0.083922032
2414,Male,66,Severe,74,0.094324767,0.093657629
2415,Male,66,Severe,75,0.102620902,0.101935636
2416,Male,66,Severe,76,0.114791093,0.114045652
2417,Male,66,Severe,77,0.118552189,0.117765355
2418,Male,66,Severe,78,0.100422061,0.099599057
2419,Male,66,Severe,79,0.088857779,0.088016058
2420,Male,66,Severe,80,0.096527152,0.095642549
2421,Male,66,Severe,81,0.10526094,0.104315701
2422,Male,66,Severe,82,0.114697422,0.113731655
2423,Male,66,Severe,83,0.124816675,0.123830792
2424,Male,66,Severe,84,0.135889269,0.134876544
2425,Male,66,Severe,85,0.151379303,0.150298625
2426,Male,66,Severe,86,0.163295963,0.162215285
2427,Male,66,Severe,87,0.176266619,0.175185941
2428,Male,66,Severe,88,0.190368585,0.189287907
2429,Male,66,Severe,89,0.205683798,0.20460312
2430,Male,66,Severe,90,0.222294849,0.221214171
2431,Male,66,Severe,91,0.240288056,0.239207377
2432,Male,66,Severe,92,0.259749292,0.258668613
2433,Male,66,Severe,93,0.280769602,0.279688924
2434,Male,66,Severe,94,0.303433037,0.302352358
2435,Male,66,Severe,95,0.327831069,0.326750391
2436,Male,66,Severe,96,0.35404715,0.352966471
2437,Male,66,Severe,97,0.382164308,0.38108363
2438,Male,66,Severe,98,0.412263553,0.411182874
2439,Male,66,Severe,99,0.444418742,0.443338063
2440,Male,66,Severe,100,0.478699603,0.477618925
2441,Male,67,No,67,0.015060286,0.01461802
2442,Male,67,No,68,0.017619054,0.017141491
2443,Male,67,No,69,0.020334156,0.019840409
2444,Male,67,No,70,0.022257575,0.021718566
2445,Male,67,No,71,0.025419413,0.024871174
2446,Male,67,No,72,0.028892131,0.028285777
2447,Male,67,No,73,0.035243705,0.034610472
2448,Male,67,No,74,0.038701498,0.038034361
2449,Male,67,No,75,0.042831118,0.042145851
2450,Male,67,No,76,0.048070564,0.047325123
2451,Male,67,No,77,0.048662412,0.047875578
2452,Male,67,No,78,0.054998053,0.054175048
2453,Male,67,No,79,0.062494094,0.061652373
2454,Male,67,No,80,0.096527152,0.095642549
2455,Male,67,No,81,0.10526094,0.104315701
2456,Male,67,No,82,0.114697422,0.113731655
2457,Male,67,No,83,0.124816675,0.123830792
2458,Male,67,No,84,0.135889269,0.134876544
2459,Male,67,No,85,0.151379303,0.150298625
2460,Male,67,No,86,0.163295963,0.162215285
2461,Male,67,No,87,0.176266619,0.175185941
2462,Male,67,No,88,0.190368585,0.189287907
2463,Male,67,No,89,0.205683798,0.20460312
2464,Male,67,No,90,0.222294849,0.221214171
2465,Male,67,No,91,0.240288056,0.239207377
2466,Male,67,No,92,0.259749292,0.258668613
2467,Male,67,No,93,0.280769602,0.279688924
2468,Male,67,No,94,0.303433037,0.302352358
2469,Male,67,No,95,0.327831069,0.326750391
2470,Male,67,No,96,0.35404715,0.352966471
2471,Male,67,No,97,0.382164308,0.38108363
2472,Male,67,No,98,0.412263553,0.411182874
2473,Male,67,No,99,0.444418742,0.443338063
2474,Male,67,No,100,0.478699603,0.477618925
2475,Male,67,Low,67,0.015491435,0.015049169
2476,Male,67,Low,68,0.028772697,0.028295134
2477,Male,67,Low,69,0.025907052,0.025413304
2478,Male,67,Low,70,0.030894956,0.030355947
2479,Male,67,Low,71,0.027706915,0.027158677
2480,Male,67,Low,72,0.027488075,0.026881721
2481,Male,67,Low,73,0.050770827,0.050137594
2482,Male,67,Low,74,0.049709825,0.049042687
2483,Male,67,Low,75,0.056869423,0.056184157
2484,Male,67,Low,76,0.033010096,0.032264654
2485,Male,67,Low,77,0.048428635,0.047641801
2486,Male,67,Low,78,0.061889717,0.061066713
2487,Male,67,Low,79,0.070939605,0.070097884
2488,Male,67,Low,80,0.096527152,0.095642549
2489,Male,67,Low,81,0.10526094,0.104315701
2490,Male,67,Low,82,0.114697422,0.113731655
2491,Male,67,Low,83,0.124816675,0.123830792
2492,Male,67,Low,84,0.135889269,0.134876544
2493,Male,67,Low,85,0.151379303,0.150298625
2494,Male,67,Low,86,0.163295963,0.162215285
2495,Male,67,Low,87,0.176266619,0.175185941
2496,Male,67,Low,88,0.190368585,0.189287907
2497,Male,67,Low,89,0.205683798,0.20460312
2498,Male,67,Low,90,0.222294849,0.221214171
2499,Male,67,Low,91,0.240288056,0.239207377
2500,Male,67,Low,92,0.259749292,0.258668613
2501,Male,67,Low,93,0.280769602,0.279688924
2502,Male,67,Low,94,0.303433037,0.302352358
2503,Male,67,Low,95,0.327831069,0.326750391
2504,Male,67,Low,96,0.35404715,0.352966471
2505,Male,67,Low,97,0.382164308,0.38108363
2506,Male,67,Low,98,0.412263553,0.411182874
2507,Male,67,Low,99,0.444418742,0.443338063
2508,Male,67,Low,100,0.478699603,0.477618925
2509,Male,67,Moderate,67,0.021215184,0.020772918
2510,Male,67,Moderate,68,0.024021329,0.023543766
2511,Male,67,Moderate,69,0.030619704,0.030125956
2512,Male,67,Moderate,70,0.034323833,0.033784824
2513,Male,67,Moderate,71,0.040703614,0.040155376
2514,Male,67,Moderate,72,0.049338299,0.048731945
2515,Male,67,Moderate,73,0.052547279,0.051914046
2516,Male,67,Moderate,74,0.066114493,0.065447356
2517,Male,67,Moderate,75,0.067463412,0.066778146
2518,Male,67,Moderate,76,0.0747351,0.073989659
2519,Male,67,Moderate,77,0.0764879,0.075701066
2520,Male,67,Moderate,78,0.112384762,0.111561757
2521,Male,67,Moderate,79,0.113096466,0.112254745
2522,Male,67,Moderate,80,0.096527152,0.095642549
2523,Male,67,Moderate,81,0.10526094,0.104315701
2524,Male,67,Moderate,82,0.114697422,0.113731655
2525,Male,67,Moderate,83,0.124816675,0.123830792
2526,Male,67,Moderate,84,0.135889269,0.134876544
2527,Male,67,Moderate,85,0.151379303,0.150298625
2528,Male,67,Moderate,86,0.163295963,0.162215285
2529,Male,67,Moderate,87,0.176266619,0.175185941
2530,Male,67,Moderate,88,0.190368585,0.189287907
2531,Male,67,Moderate,89,0.205683798,0.20460312
2532,Male,67,Moderate,90,0.222294849,0.221214171
2533,Male,67,Moderate,91,0.240288056,0.239207377
2534,Male,67,Moderate,92,0.259749292,0.258668613
2535,Male,67,Moderate,93,0.280769602,0.279688924
2536,Male,67,Moderate,94,0.303433037,0.302352358
2537,Male,67,Moderate,95,0.327831069,0.326750391
2538,Male,67,Moderate,96,0.35404715,0.352966471
2539,Male,67,Moderate,97,0.382164308,0.38108363
2540,Male,67,Moderate,98,0.412263553,0.411182874
2541,Male,67,Moderate,99,0.444418742,0.443338063
2542,Male,67,Moderate,100,0.478699603,0.477618925
2543,Male,67,Severe,67,0.06809992,0.067657654
2544,Male,67,Severe,68,0.064120565,0.063643003
2545,Male,67,Severe,69,0.069780522,0.069286775
2546,Male,67,Severe,70,0.072765435,0.072226427
2547,Male,67,Severe,71,0.083112087,0.082563848
2548,Male,67,Severe,72,0.082299934,0.08169358
2549,Male,67,Severe,73,0.080410143,0.07977691
2550,Male,67,Severe,74,0.09202598,0.091358843
2551,Male,67,Severe,75,0.11159954,0.110914273
2552,Male,67,Severe,76,0.112587995,0.111842554
2553,Male,67,Severe,77,0.124036912,0.123250078
2554,Male,67,Severe,78,0.105563837,0.104740832
2555,Male,67,Severe,79,0.132329952,0.131488231
2556,Male,67,Severe,80,0.096527152,0.095642549
2557,Male,67,Severe,81,0.10526094,0.104315701
2558,Male,67,Severe,82,0.114697422,0.113731655
2559,Male,67,Severe,83,0.124816675,0.123830792
2560,Male,67,Severe,84,0.135889269,0.134876544
2561,Male,67,Severe,85,0.151379303,0.150298625
2562,Male,67,Severe,86,0.163295963,0.162215285
2563,Male,67,Severe,87,0.176266619,0.175185941
2564,Male,67,Severe,88,0.190368585,0.189287907
2565,Male,67,Severe,89,0.205683798,0.20460312
2566,Male,67,Severe,90,0.222294849,0.221214171
2567,Male,67,Severe,91,0.240288056,0.239207377
2568,Male,67,Severe,92,0.259749292,0.258668613
2569,Male,67,Severe,93,0.280769602,0.279688924
2570,Male,67,Severe,94,0.303433037,0.302352358
2571,Male,67,Severe,95,0.327831069,0.326750391
2572,Male,67,Severe,96,0.35404715,0.352966471
2573,Male,67,Severe,97,0.382164308,0.38108363
2574,Male,67,Severe,98,0.412263553,0.411182874
2575,Male,67,Severe,99,0.444418742,0.443338063
2576,Male,67,Severe,100,0.478699603,0.477618925
2577,Male,68,No,68,0.016489007,0.016011444
2578,Male,68,No,69,0.019204773,0.018711026
2579,Male,68,No,70,0.021721012,0.021182003
2580,Male,68,No,71,0.024889523,0.024341284
2581,Male,68,No,72,0.026605492,0.025999138
2582,Male,68,No,73,0.032655396,0.032022163
2583,Male,68,No,74,0.035312982,0.034645844
2584,Male,68,No,75,0.040389813,0.039704547
2585,Male,68,No,76,0.046672451,0.045927009
2586,Male,68,No,77,0.05034379,0.049556956
2587,Male,68,No,78,0.056983619,0.056160615
2588,Male,68,No,79,0.064435634,0.063593913
2589,Male,68,No,80,0.068385565,0.067500963
2590,Male,68,No,81,0.10526094,0.104315701
2591,Male,68,No,82,0.114697422,0.113731655
2592,Male,68,No,83,0.124816675,0.123830792
2593,Male,68,No,84,0.135889269,0.134876544
2594,Male,68,No,85,0.151379303,0.150298625
2595,Male,68,No,86,0.163295963,0.162215285
2596,Male,68,No,87,0.176266619,0.175185941
2597,Male,68,No,88,0.190368585,0.189287907
2598,Male,68,No,89,0.205683798,0.20460312
2599,Male,68,No,90,0.222294849,0.221214171
2600,Male,68,No,91,0.240288056,0.239207377
2601,Male,68,No,92,0.259749292,0.258668613
2602,Male,68,No,93,0.280769602,0.279688924
2603,Male,68,No,94,0.303433037,0.302352358
2604,Male,68,No,95,0.327831069,0.326750391
2605,Male,68,No,96,0.35404715,0.352966471
2606,Male,68,No,97,0.382164308,0.38108363
2607,Male,68,No,98,0.412263553,0.411182874
2608,Male,68,No,99,0.444418742,0.443338063
2609,Male,68,No,100,0.478699603,0.477618925
2610,Male,68,Low,68,0.021509248,0.021031686
2611,Male,68,Low,69,0.02349735,0.023003603
2612,Male,68,Low,70,0.022898679,0.02235967
2613,Male,68,Low,71,0.026260265,0.025712026
2614,Male,68,Low,72,0.033938529,0.033332175
2615,Male,68,Low,73,0.041917017,0.041283784
2616,Male,68,Low,74,0.041578501,0.040911364
2617,Male,68,Low,75,0.054000632,0.053315366
2618,Male,68,Low,76,0.06322224,0.062476799
2619,Male,68,Low,77,0.071934993,0.071148158
2620,Male,68,Low,78,0.087537676,0.086714671
2621,Male,68,Low,79,0.120122447,0.119280726
2622,Male,68,Low,80,0.047367524,0.046482921
2623,Male,68,Low,81,0.10526094,0.104315701
2624,Male,68,Low,82,0.114697422,0.113731655
2625,Male,68,Low,83,0.124816675,0.123830792
2626,Male,68,Low,84,0.135889269,0.134876544
2627,Male,68,Low,85,0.151379303,0.150298625
2628,Male,68,Low,86,0.163295963,0.162215285
2629,Male,68,Low,87,0.176266619,0.175185941
2630,Male,68,Low,88,0.190368585,0.189287907
2631,Male,68,Low,89,0.205683798,0.20460312
2632,Male,68,Low,90,0.222294849,0.221214171
2633,Male,68,Low,91,0.240288056,0.239207377
2634,Male,68,Low,92,0.259749292,0.258668613
2635,Male,68,Low,93,0.280769602,0.279688924
2636,Male,68,Low,94,0.303433037,0.302352358
2637,Male,68,Low,95,0.327831069,0.326750391
2638,Male,68,Low,96,0.35404715,0.352966471
2639,Male,68,Low,97,0.382164308,0.38108363
2640,Male,68,Low,98,0.412263553,0.411182874
2641,Male,68,Low,99,0.444418742,0.443338063
2642,Male,68,Low,100,0.478699603,0.477618925
2643,Male,68,Moderate,68,0.02024583,0.019768268
2644,Male,68,Moderate,69,0.026015343,0.025521595
2645,Male,68,Moderate,70,0.029239439,0.02870043
2646,Male,68,Moderate,71,0.035116759,0.034568521
2647,Male,68,Moderate,72,0.048782291,0.048175937
2648,Male,68,Moderate,73,0.045294059,0.044660826
2649,Male,68,Moderate,74,0.062471616,0.061804478
2650,Male,68,Moderate,75,0.073897854,0.073212588
2651,Male,68,Moderate,76,0.077929252,0.077183811
2652,Male,68,Moderate,77,0.079690759,0.078903924
2653,Male,68,Moderate,78,0.098868439,0.098045435
2654,Male,68,Moderate,79,0.087271329,0.086429608
2655,Male,68,Moderate,80,0.104336681,0.103452078
2656,Male,68,Moderate,81,0.10526094,0.104315701
2657,Male,68,Moderate,82,0.114697422,0.113731655
2658,Male,68,Moderate,83,0.124816675,0.123830792
2659,Male,68,Moderate,84,0.135889269,0.134876544
2660,Male,68,Moderate,85,0.151379303,0.150298625
2661,Male,68,Moderate,86,0.163295963,0.162215285
2662,Male,68,Moderate,87,0.176266619,0.175185941
2663,Male,68,Moderate,88,0.190368585,0.189287907
2664,Male,68,Moderate,89,0.205683798,0.20460312
2665,Male,68,Moderate,90,0.222294849,0.221214171
2666,Male,68,Moderate,91,0.240288056,0.239207377
2667,Male,68,Moderate,92,0.259749292,0.258668613
2668,Male,68,Moderate,93,0.280769602,0.279688924
2669,Male,68,Moderate,94,0.303433037,0.302352358
2670,Male,68,Moderate,95,0.327831069,0.326750391
2671,Male,68,Moderate,96,0.35404715,0.352966471
2672,Male,68,Moderate,97,0.382164308,0.38108363
2673,Male,68,Moderate,98,0.412263553,0.411182874
2674,Male,68,Moderate,99,0.444418742,0.443338063
2675,Male,68,Moderate,100,0.478699603,0.477618925
2676,Male,68,Severe,68,0.067215488,0.066737925
2677,Male,68,Severe,69,0.072912157,0.072418409
2678,Male,68,Severe,70,0.071621072,0.071082063
2679,Male,68,Severe,71,0.083261747,0.082713508
2680,Male,68,Severe,72,0.081582341,0.080975987
2681,Male,68,Severe,73,0.088044169,0.087410936
2682,Male,68,Severe,74,0.100917319,0.100250182
2683,Male,68,Severe,75,0.115284338,0.114599072
2684,Male,68,Severe,76,0.116138929,0.115393488
2685,Male,68,Severe,77,0.103852624,0.103065789
2686,Male,68,Severe,78,0.105252228,0.104429224
2687,Male,68,Severe,79,0.133815394,0.132973673
2688,Male,68,Severe,80,0.118723177,0.117838574
2689,Male,68,Severe,81,0.10526094,0.104315701
2690,Male,68,Severe,82,0.114697422,0.113731655
2691,Male,68,Severe,83,0.124816675,0.123830792
2692,Male,68,Severe,84,0.135889269,0.134876544
2693,Male,68,Severe,85,0.151379303,0.150298625
2694,Male,68,Severe,86,0.163295963,0.162215285
2695,Male,68,Severe,87,0.176266619,0.175185941
2696,Male,68,Severe,88,0.190368585,0.189287907
2697,Male,68,Severe,89,0.205683798,0.20460312
2698,Male,68,Severe,90,0.222294849,0.221214171
2699,Male,68,Severe,91,0.240288056,0.239207377
2700,Male,68,Severe,92,0.259749292,0.258668613
2701,Male,68,Severe,93,0.280769602,0.279688924
2702,Male,68,Severe,94,0.303433037,0.302352358
2703,Male,68,Severe,95,0.327831069,0.326750391
2704,Male,68,Severe,96,0.35404715,0.352966471
2705,Male,68,Severe,97,0.382164308,0.38108363
2706,Male,68,Severe,98,0.412263553,0.411182874
2707,Male,68,Severe,99,0.444418742,0.443338063
2708,Male,68,Severe,100,0.478699603,0.477618925
2709,Male,69,No,69,0.018094328,0.01760058
2710,Male,69,No,70,0.020288414,0.019749405
2711,Male,69,No,71,0.023874467,0.023326229
2712,Male,69,No,72,0.025576235,0.024969881
2713,Male,69,No,73,0.031295962,0.030662729
2714,Male,69,No,74,0.033282052,0.032614914
2715,Male,69,No,75,0.039205316,0.038520049
2716,Male,69,No,76,0.045796319,0.045050878
2717,Male,69,No,77,0.05115864,0.050371805
2718,Male,69,No,78,0.056071287,0.055248283
2719,Male,69,No,79,0.063153385,0.062311663
2720,Male,69,No,80,0.064346221,0.063461618
2721,Male,69,No,81,0.074985695,0.074040457
2722,Male,69,No,82,0.114697422,0.113731655
2723,Male,69,No,83,0.124816675,0.123830792
2724,Male,69,No,84,0.135889269,0.134876544
2725,Male,69,No,85,0.151379303,0.150298625
2726,Male,69,No,86,0.163295963,0.162215285
2727,Male,69,No,87,0.176266619,0.175185941
